"date","geography","geography code","Rural Urban","Variable: All usual residents; measures: Value","Variable: Males; measures: Value","Variable: Females; measures: Value","Variable: Lives in a household; measures: Value","Variable: Lives in a communal establishment; measures: Value","Variable: Schoolchild or full-time student aged 4 and over at their non term-time address; measures: Value","Variable: Area (Hectares); measures: Value","Variable: Density (number of persons per hectare); measures: Value"
"2011","M41  7","M41  7","Total",5800,2762,3038,5745,55,59,719.76,8.1
"2011","M41  8","M41  8","Total",6522,3185,3337,6522,0,76,231.04,28.2
"2011","M41  9","M41  9","Total",8968,4344,4624,8832,136,88,420.32,21.3
"2011","M43  6","M43  6","Total",9805,4791,5014,9772,33,80,165.94,59.1
"2011","M43  7","M43  7","Total",13450,6495,6955,13406,44,114,380.08,35.4
"2011","M44  5","M44  5","Total",7432,3616,3816,7432,0,38,1265.92,5.9
"2011","M44  6","M44  6","Total",12257,5998,6259,12227,30,81,765.38,16.0
"2011","M45  6","M45  6","Total",5654,2750,2904,5654,0,70,106.53,53.1
"2011","M45  7","M45  7","Total",9439,4535,4904,9353,86,183,683.30,13.8
"2011","M45  8","M45  8","Total",7629,3599,4030,7628,1,68,176.66,43.2
"2011","M46  0","M46  0","Total",10065,5094,4971,10047,18,56,545.66,18.4
"2011","M46  9","M46  9","Total",12138,6054,6084,12002,136,101,391.86,31.0
"2011","M5   3","M5   3","Total",5177,2595,2582,5177,0,17,122.12,42.4
"2011","M5   4","M5   4","Total",5638,2965,2673,5433,205,23,205.95,27.4
"2011","M5   5","M5   5","Total",4914,2386,2528,4883,31,19,210.92,23.3
"2011","M50  1","M50  1","Total",942,487,455,942,0,5,25.15,37.5
"2011","M50  2","M50  2","Total",259,151,108,259,0,0,34.95,7.4
"2011","M50  3","M50  3","Total",2248,1317,931,2248,0,7,95.66,23.5
"2011","M6   5","M6   5","Total",8289,4508,3781,7625,664,51,108.57,76.3
"2011","M6   6","M6   6","Total",5582,2824,2758,4082,1500,78,167.97,33.2
"2011","M6   7","M6   7","Total",9010,4390,4620,8834,176,57,222.96,40.4
"2011","M6   8","M6   8","Total",9093,4435,4658,8927,166,71,192.22,47.3
"2011","M60  7","M60  7","Total",466,213,253,101,365,2,0.34,1370.6
"2011","M60  9","M60  9","Total",971,892,79,168,803,4,20.75,46.8
"2011","M7   1","M7   1","Total",3544,1744,1800,3490,54,4,91.01,38.9
"2011","M7   2","M7   2","Total",5368,2774,2594,5125,243,37,89.48,60.0
"2011","M7   3","M7   3","Total",5256,2538,2718,5219,37,48,187.57,28.0
"2011","M7   4","M7   4","Total",13578,6691,6887,13214,364,435,200.98,67.6
"2011","M8   0","M8   0","Total",10051,5153,4898,9964,87,71,136.40,73.7
"2011","M8   4","M8   4","Total",7702,3947,3755,7682,20,67,443.56,17.4
"2011","M8   5","M8   5","Total",6289,3274,3015,6183,106,39,140.77,44.7
"2011","M8   8","M8   8","Total",3543,1768,1775,3532,11,29,172.40,20.6
"2011","M8   9","M8   9","Total",3513,1763,1750,3509,4,23,39.95,87.9
"2011","M9   0","M9   0","Total",4466,2080,2386,4466,0,19,131.92,33.9
"2011","M9   4","M9   4","Total",8037,3953,4084,8017,20,57,120.94,66.5
"2011","M9   5","M9   5","Total",3775,1896,1879,3665,110,18,154.28,24.5
"2011","M9   6","M9   6","Total",9106,4303,4803,9040,66,39,232.26,39.2
"2011","M9   7","M9   7","Total",6082,3045,3037,6037,45,23,193.06,31.5
"2011","M9   8","M9   8","Total",8052,4005,4047,8045,7,36,208.07,38.7
"2011","ME1  1","ME1  1","Total",5641,2869,2772,5316,325,74,132.93,42.4
"2011","ME1  2","ME1  2","Total",14448,7055,7393,14324,124,152,268.24,53.9
"2011","ME1  3","ME1  3","Total",11103,5669,5434,10163,940,141,1830.07,6.1
"2011","ME10 1","ME10 1","Total",13536,6572,6964,13369,167,132,375.55,36.0
"2011","ME10 2","ME10 2","Total",14571,7140,7431,14479,92,108,672.11,21.7
"2011","ME10 3","ME10 3","Total",7399,3642,3757,7347,52,53,433.59,17.1
"2011","ME10 4","ME10 4","Total",9344,4593,4751,9235,109,97,354.06,26.4
"2011","ME10 5","ME10 5","Total",2732,1356,1376,2732,0,21,99.82,27.4
"2011","ME11 5","ME11 5","Total",3407,1671,1736,3407,0,22,720.59,4.7
"2011","ME12 1","ME12 1","Total",6686,3278,3408,6657,29,28,403.09,16.6
"2011","ME12 2","ME12 2","Total",12721,6223,6498,12577,144,102,547.85,23.2
"2011","ME12 3","ME12 3","Total",11062,5444,5618,10983,79,74,2800.59,3.9
"2011","ME12 4","ME12 4","Total",6415,3828,2587,5119,1296,30,4614.55,1.4
"2011","ME13 0","ME13 0","Total",3508,1740,1768,3492,16,61,8129.33,0.4
"2011","ME13 7","ME13 7","Total",9316,4537,4779,9294,22,84,551.69,16.9
"2011","ME13 8","ME13 8","Total",10000,4759,5241,9857,143,107,564.01,17.7
"2011","ME13 9","ME13 9","Total",5135,2489,2646,5005,130,81,5502.83,0.9
"2011","ME14 1","ME14 1","Total",3247,1912,1335,2586,661,16,64.90,50.0
"2011","ME14 2","ME14 2","Total",10705,5463,5242,10386,319,121,274.71,39.0
"2011","ME14 3","ME14 3","Total",1953,995,958,1948,5,34,2397.24,0.8
"2011","ME14 4","ME14 4","Total",6277,3026,3251,6135,142,186,1499.67,4.2
"2011","ME14 5","ME14 5","Total",9532,4679,4853,9486,46,160,373.58,25.5
"2011","ME15 0","ME15 0","Total",4039,2016,2023,3984,55,77,1989.80,2.0
"2011","ME15 6","ME15 6","Total",10536,5143,5393,10403,133,76,369.35,28.5
"2011","ME15 7","ME15 7","Total",10888,5406,5482,10860,28,95,297.80,36.6
"2011","ME15 8","ME15 8","Total",11055,5325,5730,10930,125,78,655.11,16.9
"2011","ME15 9","ME15 9","Total",11141,5344,5797,11110,31,95,372.31,29.9
"2011","ME16 0","ME16 0","Total",13260,6482,6778,13074,186,188,482.77,27.5
"2011","ME16 8","ME16 8","Total",11475,5630,5845,11105,370,152,261.11,43.9
"2011","ME16 9","ME16 9","Total",5311,2566,2745,5254,57,51,494.83,10.7
"2011","ME17 1","ME17 1","Total",4742,2356,2386,4690,52,67,4898.38,1.0
"2011","ME17 2","ME17 2","Total",3969,1954,2015,3953,16,52,4016.26,1.0
"2011","ME17 3","ME17 3","Total",5728,2815,2913,5465,263,100,3370.17,1.7
"2011","ME17 4","ME17 4","Total",7950,3937,4013,7906,44,103,2073.50,3.8
"2011","ME18 5","ME18 5","Total",4694,2295,2399,4652,42,98,2878.17,1.6
"2011","ME18 6","ME18 6","Total",2109,1032,1077,2104,5,38,1063.05,2.0
"2011","ME19 4","ME19 4","Total",7770,3889,3881,7770,0,96,331.75,23.4
"2011","ME19 5","ME19 5","Total",6360,3113,3247,6350,10,107,3026.94,2.1
"2011","ME19 6","ME19 6","Total",7667,3644,4023,7577,90,103,1116.56,6.9
"2011","ME2  1","ME2  1","Total",5448,2673,2775,5446,2,59,1513.61,3.6
"2011","ME2  2","ME2  2","Total",14407,6971,7436,14396,11,74,374.97,38.4
"2011","ME2  3","ME2  3","Total",12734,6267,6467,12637,97,144,432.20,29.5
"2011","ME2  4","ME2  4","Total",6940,3425,3515,6821,119,63,410.97,16.9
"2011","ME20 6","ME20 6","Total",13367,6581,6786,13330,37,133,788.02,17.0
"2011","ME20 7","ME20 7","Total",7278,3551,3727,7195,83,74,1461.31,5.0
"2011","ME3  0","ME3  0","Total",1648,808,840,1646,2,9,1249.86,1.3
"2011","ME3  7","ME3  7","Total",6309,3108,3201,6292,17,82,3201.53,2.0
"2011","ME3  8","ME3  8","Total",8480,4184,4296,8436,44,105,4051.30,2.1
"2011","ME3  9","ME3  9","Total",9747,4756,4991,9676,71,77,3293.83,3.0
"2011","ME4  3","ME4  3","Total",2847,1483,1364,2847,0,36,68.23,41.7
"2011","ME4  4","ME4  4","Total",3892,2409,1483,2955,937,33,279.86,13.9
"2011","ME4  5","ME4  5","Total",13862,6980,6882,13798,64,79,152.24,91.1
"2011","ME4  6","ME4  6","Total",9590,4732,4858,9407,183,96,223.56,42.9
"2011","ME5  0","ME5  0","Total",11868,5713,6155,11868,0,78,248.99,47.7
"2011","ME5  7","ME5  7","Total",12596,6287,6309,12569,27,98,626.83,20.1
"2011","ME5  8","ME5  8","Total",15253,7524,7729,15253,0,144,285.70,53.4
"2011","ME5  9","ME5  9","Total",11692,5747,5945,11655,37,184,619.24,18.9
"2011","ME6  5","ME6  5","Total",10211,4941,5270,10122,89,64,880.11,11.6
"2011","ME7  1","ME7  1","Total",11550,5834,5716,10919,631,95,144.74,79.8
"2011","ME7  2","ME7  2","Total",12697,6247,6450,12623,74,98,502.46,25.3
"2011","ME7  3","ME7  3","Total",8581,4239,4342,8526,55,154,668.15,12.8
"2011","ME7  4","ME7  4","Total",9682,4922,4760,9554,128,101,115.30,84.0
"2011","ME7  5","ME7  5","Total",9265,4688,4577,9194,71,79,176.94,52.4
"2011","ME8  0","ME8  0","Total",9319,4461,4858,9250,69,129,356.67,26.1
"2011","ME8  6","ME8  6","Total",10031,4815,5216,10031,0,74,184.46,54.4
"2011","ME8  7","ME8  7","Total",7453,3615,3838,7435,18,70,631.92,11.8
"2011","ME8  8","ME8  8","Total",9744,4718,5026,9729,15,84,505.14,19.3
"2011","ME8  9","ME8  9","Total",12667,6228,6439,12632,35,122,232.12,54.6
"2011","ME9  0","ME9  0","Total",2714,1360,1354,2686,28,53,4895.54,0.6
"2011","ME9  7","ME9  7","Total",6826,3303,3523,6754,72,86,4040.74,1.7
"2011","ME9  8","ME9  8","Total",6148,3076,3072,6127,21,61,4445.35,1.4
"2011","ME9  9","ME9  9","Total",4865,2417,2448,4810,55,50,2081.43,2.3
"2011","MK1  1","MK1  1","Total",585,333,252,562,23,7,44.73,13.1
"2011","MK10 7","MK10 7","Total",2513,1258,1255,2507,6,26,206.47,12.2
"2011","MK10 9","MK10 9","Total",11312,5730,5582,11312,0,136,579.60,19.5
"2011","MK11 1","MK11 1","Total",5893,2869,3024,5838,55,80,210.91,27.9
"2011","MK11 2","MK11 2","Total",1843,907,936,1833,10,18,41.69,44.2
"2011","MK12 5","MK12 5","Total",7779,3886,3893,7763,16,74,476.05,16.3
"2011","MK12 6","MK12 6","Total",4713,2262,2451,4713,0,27,196.60,24.0
"2011","MK13 0","MK13 0","Total",4475,2226,2249,4475,0,47,207.75,21.5
"2011","MK13 7","MK13 7","Total",7893,3866,4027,7893,0,70,195.30,40.4
"2011","MK13 8","MK13 8","Total",3466,1838,1628,3457,9,70,115.38,30.0
"2011","MK13 9","MK13 9","Total",3026,1479,1547,3026,0,40,82.63,36.6
"2011","MK14 5","MK14 5","Total",6796,3305,3491,6685,111,132,305.24,22.3
"2011","MK14 6","MK14 6","Total",6047,2897,3150,5997,50,64,467.06,12.9
"2011","MK14 7","MK14 7","Total",5857,2960,2897,5806,51,76,123.98,47.2
"2011","MK15 0","MK15 0","Total",1165,605,560,1135,30,22,259.56,4.5
"2011","MK15 8","MK15 8","Total",1870,891,979,1870,0,31,129.21,14.5
"2011","MK15 9","MK15 9","Total",4170,2026,2144,4155,15,89,213.74,19.5
"2011","MK16 0","MK16 0","Total",5506,2689,2817,5505,1,99,1505.07,3.7
"2011","MK16 8","MK16 8","Total",8088,3861,4227,7919,169,127,2300.87,3.5
"2011","MK16 9","MK16 9","Total",4906,2438,2468,4860,46,88,3954.08,1.2
"2011","MK17 0","MK17 0","Total",6135,3056,3079,6031,104,167,8170.20,0.8
"2011","MK17 8","MK17 8","Total",6685,3272,3413,6587,98,124,2620.72,2.6
"2011","MK17 9","MK17 9","Total",4409,2141,2268,4392,17,84,6935.42,0.6
"2011","MK18 1","MK18 1","Total",9331,4627,4704,8856,475,199,1009.26,9.2
"2011","MK18 2","MK18 2","Total",5993,2973,3020,5993,0,164,6965.33,0.9
"2011","MK18 3","MK18 3","Total",5922,2868,3054,5871,51,149,3830.24,1.5
"2011","MK18 4","MK18 4","Total",3574,1743,1831,3542,32,82,5692.70,0.6
"2011","MK18 5","MK18 5","Total",2284,1255,1029,1657,627,126,5754.96,0.4
"2011","MK18 7","MK18 7","Total",3559,1751,1808,3559,0,78,576.21,6.2
"2011","MK19 6","MK19 6","Total",6489,3229,3260,6488,1,97,3696.43,1.8
"2011","MK19 7","MK19 7","Total",4769,2356,2413,4768,1,77,4501.85,1.1
"2011","MK2  2","MK2  2","Total",6543,3153,3390,6522,21,52,501.27,13.1
"2011","MK2  3","MK2  3","Total",7773,3764,4009,7731,42,65,164.99,47.1
"2011","MK3  5","MK3  5","Total",6492,3153,3339,6433,59,71,447.02,14.5
"2011","MK3  6","MK3  6","Total",5612,2789,2823,5562,50,51,147.15,38.1
"2011","MK3  7","MK3  7","Total",10521,5048,5473,10484,37,129,282.08,37.3
"2011","MK4  1","MK4  1","Total",5719,2789,2930,5719,0,68,148.75,38.4
"2011","MK4  2","MK4  2","Total",5271,2622,2649,5251,20,81,155.18,34.0
"2011","MK4  3","MK4  3","Total",3496,1718,1778,3493,3,54,241.54,14.5
"2011","MK4  4","MK4  4","Total",7381,3875,3506,6971,410,82,290.11,25.4
"2011","MK40 1","MK40 1","Total",3641,1985,1656,3519,122,29,69.66,52.3
"2011","MK40 2","MK40 2","Total",7278,3804,3474,6079,1199,104,290.68,25.0
"2011","MK40 3","MK40 3","Total",8351,4107,4244,8058,293,154,150.57,55.5
"2011","MK40 4","MK40 4","Total",11739,5865,5874,11713,26,233,716.11,16.4
"2011","MK41 0","MK41 0","Total",9535,4529,5006,9502,33,115,1264.37,7.5
"2011","MK41 6","MK41 6","Total",4560,2161,2399,4381,179,55,839.34,5.4
"2011","MK41 7","MK41 7","Total",12153,6023,6130,12061,92,172,387.69,31.3
"2011","MK41 8","MK41 8","Total",7932,3867,4065,7908,24,149,249.93,31.7
"2011","MK41 9","MK41 9","Total",8357,4001,4356,7861,496,133,229.92,36.3
"2011","MK42 0","MK42 0","Total",12215,5902,6313,12165,50,77,546.05,22.4
"2011","MK42 6","MK42 6","Total",976,458,518,947,29,10,272.51,3.6
"2011","MK42 7","MK42 7","Total",8460,4083,4377,8424,36,86,677.09,12.5
"2011","MK42 8","MK42 8","Total",10425,5074,5351,10330,95,115,237.34,43.9
"2011","MK42 9","MK42 9","Total",12482,6135,6347,12471,11,116,823.75,15.2
"2011","MK43 0","MK43 0","Total",12222,6302,5920,11603,619,161,6021.77,2.0
"2011","MK43 7","MK43 7","Total",7357,3608,3749,7313,44,163,5995.72,1.2
"2011","MK43 8","MK43 8","Total",7180,3530,3650,7142,38,186,4879.38,1.5
"2011","MK43 9","MK43 9","Total",6224,3084,3140,6223,1,89,2225.74,2.8
"2011","MK44 1","MK44 1","Total",5230,2536,2694,5154,76,175,6813.50,0.8
"2011","MK44 2","MK44 2","Total",3473,1717,1756,3452,21,90,8541.57,0.4
"2011","MK44 3","MK44 3","Total",6614,3249,3365,6577,37,118,7190.56,0.9
"2011","MK45 1","MK45 1","Total",12664,6352,6312,12626,38,224,842.49,15.0
"2011","MK45 2","MK45 2","Total",10307,5049,5258,10275,32,221,2548.88,4.0
"2011","MK45 3","MK45 3","Total",5845,2855,2990,5845,0,84,4229.70,1.4
"2011","MK45 4","MK45 4","Total",9116,4474,4642,9079,37,199,3601.24,2.5
"2011","MK45 5","MK45 5","Total",5117,2592,2525,5080,37,102,2538.71,2.0
"2011","MK46 4","MK46 4","Total",3081,1468,1613,3042,39,55,1477.26,2.1
"2011","MK46 5","MK46 5","Total",6045,2955,3090,5985,60,148,4792.93,1.3
"2011","MK5  6","MK5  6","Total",5255,2599,2656,5248,7,103,202.61,25.9
"2011","MK5  7","MK5  7","Total",6906,3351,3555,6877,29,152,171.59,40.2
"2011","MK5  8","MK5  8","Total",3277,1560,1717,3258,19,79,264.35,12.4
"2011","MK6  2","MK6  2","Total",10880,5706,5174,10855,25,105,201.94,53.9
"2011","MK6  3","MK6  3","Total",5567,2798,2769,5538,29,69,349.26,15.9
"2011","MK6  4","MK6  4","Total",6155,3015,3140,6070,85,35,277.58,22.2
"2011","MK6  5","MK6  5","Total",5511,2689,2822,5357,154,38,164.88,33.4
"2011","MK7  6","MK7  6","Total",2636,1238,1398,2478,158,44,152.06,17.3
"2011","MK7  7","MK7  7","Total",6939,3445,3494,6939,0,100,311.93,22.2
"2011","MK7  8","MK7  8","Total",4984,2471,2513,4976,8,87,249.31,20.0
"2011","MK8  0","MK8  0","Total",4761,2352,2409,4653,108,74,389.27,12.2
"2011","MK8  8","MK8  8","Total",4215,2104,2111,4215,0,78,286.68,14.7
"2011","MK8  9","MK8  9","Total",3086,1545,1541,3029,57,75,64.29,48.0
"2011","MK9  2","MK9  2","Total",1416,831,585,1414,2,8,116.89,12.1
"2011","MK9  3","MK9  3","Total",1548,894,654,1547,1,15,156.31,9.9
"2011","MK9  4","MK9  4","Total",402,225,177,402,0,2,7.58,53.0
"2011","N1   0","N1   0","Total",10637,5123,5514,10427,210,104,79.00,134.6
"2011","N1   1","N1   1","Total",8827,4374,4453,8827,0,110,60.00,147.1
"2011","N1   2","N1   2","Total",11521,5492,6029,11513,8,114,86.49,133.2
"2011","N1   3","N1   3","Total",8041,3873,4168,8041,0,45,49.89,161.2
"2011","N1   4","N1   4","Total",8767,4303,4464,8631,136,56,63.41,138.3
"2011","N1   5","N1   5","Total",9305,4709,4596,9271,34,80,62.98,147.7
"2011","N1   6","N1   6","Total",8465,4222,4243,7750,715,90,44.96,188.3
"2011","N1   7","N1   7","Total",11223,5763,5460,11181,42,122,66.05,169.9
"2011","N1   8","N1   8","Total",7709,3860,3849,7542,167,80,49.89,154.5
"2011","N1   9","N1   9","Total",6561,3246,3315,6093,468,52,49.50,132.5
"2011","N10  1","N10  1","Total",8657,4140,4517,8616,41,126,147.85,58.6
"2011","N10  2","N10  2","Total",9844,4819,5025,9777,67,186,195.78,50.3
"2011","N10  3","N10  3","Total",9491,4562,4929,9355,136,234,141.68,67.0
"2011","N11  1","N11  1","Total",9710,4751,4959,9536,174,101,203.89,47.6
"2011","N11  2","N11  2","Total",10723,5363,5360,10703,20,96,130.26,82.3
"2011","N11  3","N11  3","Total",9446,4724,4722,9241,205,106,139.52,67.7
"2011","N12  0","N12  0","Total",8407,4140,4267,8333,74,142,144.17,58.3
"2011","N12  7","N12  7","Total",5717,2747,2970,5624,93,113,132.69,43.1
"2011","N12  8","N12  8","Total",7771,3718,4053,7610,161,82,96.67,80.4
"2011","N12  9","N12  9","Total",7003,3416,3587,6892,111,116,92.85,75.4
"2011","N13  4","N13  4","Total",12771,6354,6417,12561,210,206,185.10,69.0
"2011","N13  5","N13  5","Total",12979,6305,6674,12919,60,143,162.22,80.0
"2011","N13  6","N13  6","Total",6033,2925,3108,6033,0,58,79.18,76.2
"2011","N14  4","N14  4","Total",10824,5112,5712,10708,116,132,235.66,45.9
"2011","N14  5","N14  5","Total",6217,2996,3221,6133,84,103,106.17,58.6
"2011","N14  6","N14  6","Total",7009,3397,3612,6988,21,111,142.45,49.2
"2011","N14  7","N14  7","Total",5906,2900,3006,5863,43,121,113.06,52.2
"2011","N15  3","N15  3","Total",10606,5490,5116,10497,109,65,87.59,121.1
"2011","N15  4","N15  4","Total",10314,5067,5247,10118,196,91,108.14,95.4
"2011","N15  5","N15  5","Total",9828,4989,4839,9788,40,80,70.38,139.6
"2011","N15  6","N15  6","Total",12970,6536,6434,12957,13,151,99.23,130.7
"2011","N16  0","N16  0","Total",8675,4123,4552,8625,50,85,81.67,106.2
"2011","N16  5","N16  5","Total",15922,7859,8063,15832,90,187,124.98,127.4
"2011","N16  6","N16  6","Total",15262,7562,7700,15239,23,233,92.95,164.2
"2011","N16  7","N16  7","Total",11143,5548,5595,11107,36,81,65.83,169.3
"2011","N16  8","N16  8","Total",11466,5579,5887,11434,32,63,61.79,185.6
"2011","N16  9","N16  9","Total",6099,3008,3091,6066,33,61,36.13,168.8
"2011","N17  0","N17  0","Total",10984,5514,5470,10857,127,93,177.06,62.0
"2011","N17  6","N17  6","Total",20703,10353,10350,20552,151,184,175.57,117.9
"2011","N17  7","N17  7","Total",10251,4746,5505,10251,0,93,129.63,79.1
"2011","N17  8","N17  8","Total",8006,3818,4188,7978,28,56,72.19,110.9
"2011","N17  9","N17  9","Total",13594,6747,6847,13559,35,129,164.45,82.7
"2011","N18  1","N18  1","Total",15726,7490,8236,15643,83,184,185.23,84.9
"2011","N18  2","N18  2","Total",16016,7671,8345,15936,80,145,356.60,44.9
"2011","N19  3","N19  3","Total",12727,6099,6628,12653,74,149,86.43,147.3
"2011","N19  4","N19  4","Total",10590,5072,5518,10586,4,100,75.74,139.8
"2011","N19  5","N19  5","Total",10435,4995,5440,10414,21,82,81.20,128.5
"2011","N2   0","N2   0","Total",10187,4785,5402,10004,183,210,273.43,37.3
"2011","N2   8","N2   8","Total",6122,2929,3193,6122,0,50,57.19,107.0
"2011","N2   9","N2   9","Total",7659,3786,3873,7651,8,142,185.56,41.3
"2011","N20  0","N20  0","Total",10831,5183,5648,10772,59,153,224.28,48.3
"2011","N20  8","N20  8","Total",4217,2040,2177,4214,3,168,639.35,6.6
"2011","N20  9","N20  9","Total",3976,1906,2070,3875,101,109,116.19,34.2
"2011","N21  1","N21  1","Total",8710,4262,4448,8632,78,136,197.40,44.1
"2011","N21  2","N21  2","Total",6976,3466,3510,6939,37,141,192.60,36.2
"2011","N21  3","N21  3","Total",7814,3913,3901,7712,102,103,201.40,38.8
"2011","N22  5","N22  5","Total",13898,6920,6978,13882,16,106,134.71,103.2
"2011","N22  6","N22  6","Total",12558,6069,6489,12423,135,109,101.73,123.4
"2011","N22  7","N22  7","Total",7164,3481,3683,7157,7,99,129.41,55.4
"2011","N22  8","N22  8","Total",9231,4584,4647,9193,38,66,64.63,142.8
"2011","N3   1","N3   1","Total",9294,4488,4806,9224,70,158,139.47,66.6
"2011","N3   2","N3   2","Total",9303,4551,4752,9236,67,110,127.34,73.1
"2011","N3   3","N3   3","Total",7937,3838,4099,7859,78,201,138.85,57.2
"2011","N4   1","N4   1","Total",12671,6469,6202,12601,70,102,97.56,129.9
"2011","N4   2","N4   2","Total",15947,8091,7856,15821,126,111,170.83,93.4
"2011","N4   3","N4   3","Total",11549,5729,5820,11473,76,59,80.16,144.1
"2011","N4   4","N4   4","Total",7124,3512,3612,7124,0,79,64.43,110.6
"2011","N5   1","N5   1","Total",12004,5929,6075,12004,0,124,96.58,124.3
"2011","N5   2","N5   2","Total",12283,5990,6293,12093,190,164,85.71,143.3
"2011","N6   4","N6   4","Total",5160,2481,2679,5084,76,117,152.93,33.7
"2011","N6   5","N6   5","Total",10978,5555,5423,10761,217,154,178.52,61.5
"2011","N6   6","N6   6","Total",3336,1544,1792,3328,8,76,186.93,17.8
"2011","N7   0","N7   0","Total",13129,6381,6748,12369,760,149,87.70,149.7
"2011","N7   6","N7   6","Total",6788,3439,3349,6788,0,48,46.80,145.0
"2011","N7   7","N7   7","Total",7154,3561,3593,6977,177,59,46.56,153.7
"2011","N7   8","N7   8","Total",11553,5933,5620,10951,602,77,73.63,156.9
"2011","N7   9","N7   9","Total",9533,4595,4938,9268,265,69,82.12,116.1
"2011","N8   0","N8   0","Total",11252,5729,5523,11225,27,73,103.74,108.5
"2011","N8   7","N8   7","Total",9873,4792,5081,9865,8,108,86.07,114.7
"2011","N8   8","N8   8","Total",8604,4277,4327,8439,165,133,93.33,92.2
"2011","N8   9","N8   9","Total",10308,4994,5314,10299,9,129,95.82,107.6
"2011","N9   0","N9   0","Total",12205,5752,6453,12205,0,110,108.85,112.1
"2011","N9   7","N9   7","Total",10129,4887,5242,10030,99,107,130.19,77.8
"2011","N9   8","N9   8","Total",12656,6086,6570,12629,27,128,267.10,47.4
"2011","N9   9","N9   9","Total",17203,8213,8990,17166,37,200,230.07,74.8
"2011","NE1  2","NE1  2","Total",3077,1684,1393,2296,781,32,45.97,66.9
"2011","NE1  3","NE1  3","Total",621,381,240,621,0,6,26.01,23.9
"2011","NE1  4","NE1  4","Total",1966,1148,818,1625,341,19,81.50,24.1
"2011","NE1  5","NE1  5","Total",1053,664,389,935,118,8,25.76,40.9
"2011","NE1  6","NE1  6","Total",1341,718,623,714,627,31,33.76,39.7
"2011","NE1  8","NE1  8","Total",993,574,419,421,572,29,25.58,38.8
"2011","NE10 0","NE10 0","Total",8892,4366,4526,8833,59,47,433.47,20.5
"2011","NE10 8","NE10 8","Total",17836,8647,9189,17836,0,83,657.01,27.1
"2011","NE10 9","NE10 9","Total",9493,4545,4948,9400,93,35,225.28,42.1
"2011","NE11 0","NE11 0","Total",4185,2027,2158,4146,39,22,2092.37,2.0
"2011","NE11 9","NE11 9","Total",12274,5951,6323,12238,36,64,442.88,27.7
"2011","NE12 5","NE12 5","Total",1914,934,980,1909,5,1,54.15,35.3
"2011","NE12 6","NE12 6","Total",8685,4222,4463,8685,0,55,362.18,24.0
"2011","NE12 7","NE12 7","Total",5005,2376,2629,4977,28,24,267.75,18.7
"2011","NE12 8","NE12 8","Total",9991,4806,5185,9938,53,72,294.53,33.9
"2011","NE12 9","NE12 9","Total",9501,4565,4936,9348,153,76,523.78,18.1
"2011","NE13 6","NE13 6","Total",5547,2603,2944,5502,45,52,2881.75,1.9
"2011","NE13 7","NE13 7","Total",5294,2532,2762,5272,22,44,1715.27,3.1
"2011","NE13 8","NE13 8","Total",1069,512,557,1069,0,22,733.77,1.5
"2011","NE13 9","NE13 9","Total",941,479,462,941,0,4,385.40,2.4
"2011","NE15 0","NE15 0","Total",2347,1232,1115,2181,166,35,3520.28,0.7
"2011","NE15 6","NE15 6","Total",5961,2858,3103,5891,70,27,242.42,24.6
"2011","NE15 7","NE15 7","Total",9328,4545,4783,9268,60,50,335.54,27.8
"2011","NE15 8","NE15 8","Total",8829,4262,4567,8776,53,31,575.05,15.4
"2011","NE15 9","NE15 9","Total",6226,3020,3206,6136,90,25,526.80,11.8
"2011","NE16 3","NE16 3","Total",3335,1648,1687,3276,59,22,209.54,15.9
"2011","NE16 4","NE16 4","Total",6424,3148,3276,6346,78,58,305.53,21.0
"2011","NE16 5","NE16 5","Total",10913,5294,5619,10908,5,117,1565.97,7.0
"2011","NE16 6","NE16 6","Total",5002,2477,2525,4941,61,51,965.65,5.2
"2011","NE17 7","NE17 7","Total",4669,2303,2366,4622,47,46,605.34,7.7
"2011","NE18 0","NE18 0","Total",927,447,480,924,3,19,3993.16,0.2
"2011","NE19 1","NE19 1","Total",1240,634,606,1219,21,26,28568.68,0.0
"2011","NE19 2","NE19 2","Total",1033,498,535,1033,0,34,13323.20,0.1
"2011","NE2  1","NE2  1","Total",9878,5129,4749,8620,1258,109,153.55,64.3
"2011","NE2  2","NE2  2","Total",7321,3866,3455,7169,152,127,93.87,78.0
"2011","NE2  3","NE2  3","Total",7198,3774,3424,7145,53,102,106.37,67.7
"2011","NE2  4","NE2  4","Total",5132,2645,2487,3670,1462,100,273.14,18.8
"2011","NE20 0","NE20 0","Total",1426,704,722,1353,73,31,11081.51,0.1
"2011","NE20 9","NE20 9","Total",10447,5070,5377,10388,59,246,2803.78,3.7
"2011","NE21 4","NE21 4","Total",5620,2670,2950,5526,94,24,264.39,21.3
"2011","NE21 5","NE21 5","Total",5350,2587,2763,5330,20,29,379.98,14.1
"2011","NE21 6","NE21 6","Total",6306,3054,3252,6260,46,47,793.44,7.9
"2011","NE22 5","NE22 5","Total",8937,4312,4625,8872,65,46,620.84,14.4
"2011","NE22 6","NE22 6","Total",5657,2751,2906,5652,5,59,932.75,6.1
"2011","NE22 7","NE22 7","Total",3290,1610,1680,3174,116,29,377.47,8.7
"2011","NE23 1","NE23 1","Total",3745,1796,1949,3604,141,31,363.82,10.3
"2011","NE23 2","NE23 2","Total",5826,2767,3059,5826,0,42,131.95,44.2
